Season,Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName,CreatedOn
JAYAD,AGRICULTURE,18,172,67,2,33,793,2018-03-17T16:47:43.937
RABI,AGRICULTURE,5,174,67,6,11,586,2018-03-17T16:47:17.813
JAYAD,AGRICULTURE,5,174,67,6,11,783,2018-03-17T16:46:58.803
RABI,AGRICULTURE,5,241,67,6,11,586,2018-03-17T16:19:00.117
,AGRICULTURE,5,174,67,6,11,586,2018-03-17T16:16:33.11
RABI,AGRICULTURE,18,172,67,0,24,204,2018-03-17T16:02:22.73
,AGRICULTURE,5,174,1,6,11,642,2018-03-17T15:52:08.837
RABI,AGRICULTURE,17,211,27,1,50,488,2018-03-17T15:27:04.94
JAYAD,AGRICULTURE,5,241,2,4,16,295,2018-03-17T15:09:49.377
RABI,AGRICULTURE,16,180,67,2,33,348,2018-03-17T15:09:30.333
RABI,AGRICULTURE,5,241,67,2,33,512,2018-03-17T14:37:43.583
RABI,AGRICULTURE,18,172,38,2,33,512,2018-03-17T14:22:01.173
,AGRICULTURE,18,172,67,4,16,85,2018-03-17T13:34:15.363
JAYAD,AGRICULTURE,18,172,38,4,16,221,2018-03-17T13:26:39.5
RABI,AGRICULTURE,18,172,67,4,16,221,2018-03-17T13:19:54.877
,AGRICULTURE,18,172,67,5,45,756,2018-03-17T13:19:47.113
JAYAD,HORTICULTURE,11,176,1,4,16,759,2018-03-17T12:26:38.72
JAYAD,HORTICULTURE,22,75,1,6,11,642,2018-03-17T12:16:43.8
JAYAD,AGRICULTURE,18,172,38,4,16,220,2018-03-17T12:02:40.75
,AGRICULTURE,4,24,23,0,24,694,2018-03-17T11:59:32.303
JAYAD,AGRICULTURE,20,27,1,2,33,512,2018-03-17T11:54:35.053
JAYAD,AGRICULTURE,5,241,67,5,45,103,2018-03-17T11:44:31.157
JAYAD,HORTICULTURE,22,30,1,4,16,78,2018-03-17T11:40:31.973
RABI,HORTICULTURE,6,99,43,2,33,348,2018-03-17T11:35:30.923
RABI,AGRICULTURE,17,211,27,1,50,527,2018-03-17T11:35:20.207
RABI,AGRICULTURE,5,174,68,6,11,150,2018-03-17T11:25:33.237
,AGRICULTURE,18,172,38,2,33,793,2018-03-17T11:22:36.207
JAYAD,AGRICULTURE,18,172,43,2,33,348,2018-03-17T11:21:57.09
JAYAD,AGRICULTURE,5,241,67,5,45,235,2018-03-17T11:21:34.733
JAYAD,AGRICULTURE,18,172,67,2,33,512,2018-03-17T11:12:22.52
KHARIF,AGRICULTURE,18,172,38,2,33,793,2018-03-17T11:12:19.953
,AGRICULTURE,18,172,23,0,38,796,2018-03-17T11:07:11.177
,AGRICULTURE,18,172,23,0,38,796,2018-03-17T11:07:11.177
,AGRICULTURE,18,172,23,0,38,796,2018-03-17T11:07:11.177
RABI,HORTICULTURE,6,71,43,2,33,793,2018-03-17T11:01:10.133
RABI,AGRICULTURE,18,172,23,1,50,309,2018-03-17T10:55:53.333
JAYAD,HORTICULTURE,11,123,1,6,11,761,2018-03-17T10:52:50.193
RABI,HORTICULTURE,22,192,1,0,38,544,2018-03-17T10:48:15.4
RABI,HORTICULTURE,22,192,1,0,38,544,2018-03-17T10:48:15.4
RABI,HORTICULTURE,22,192,1,0,38,544,2018-03-17T10:48:15.4
JAYAD,AGRICULTURE,5,174,1,0,10,849,2018-03-17T10:47:58.677
,AGRICULTURE,18,172,23,0,38,544,2018-03-17T10:44:27.29
,AGRICULTURE,18,172,23,0,38,544,2018-03-17T10:44:27.29
,AGRICULTURE,18,172,23,0,38,544,2018-03-17T10:44:27.29
,HORTICULTURE,22,169,1,4,16,85,2018-03-17T10:44:08.617
JAYAD,AGRICULTURE,18,172,54,0,10,849,2018-03-17T10:42:45.16
JAYAD,AGRICULTURE,18,172,67,4,16,866,2018-03-17T10:34:14.4
RABI,AGRICULTURE,18,172,49,1,50,901,2018-03-17T10:30:22.877
,AGRICULTURE,18,172,22,0,38,88,2018-03-17T10:27:14.013
,AGRICULTURE,18,172,22,0,38,88,2018-03-17T10:27:14.013
,AGRICULTURE,18,172,22,0,38,88,2018-03-17T10:27:14.013
,HORTICULTURE,22,75,1,0,38,88,2018-03-17T10:21:15.61
,HORTICULTURE,22,75,1,0,38,88,2018-03-17T10:21:15.61
,HORTICULTURE,22,75,1,0,38,88,2018-03-17T10:21:15.61
,AGRICULTURE,18,172,23,4,16,221,2018-03-17T10:21:03.163
,HORTICULTURE,22,23,1,0,38,88,2018-03-17T10:18:15.23
,HORTICULTURE,22,23,1,0,38,88,2018-03-17T10:18:15.23
,HORTICULTURE,22,23,1,0,38,88,2018-03-17T10:18:15.23
JAYAD,AGRICULTURE,18,172,54,0,38,88,2018-03-17T10:17:57.757
JAYAD,AGRICULTURE,18,172,54,0,38,88,2018-03-17T10:17:57.757
JAYAD,AGRICULTURE,18,172,54,0,38,88,2018-03-17T10:17:57.757
JAYAD,HORTICULTURE,22,178,1,5,45,235,2018-03-17T10:15:10.403
JAYAD,AGRICULTURE,18,172,54,0,24,71,2018-03-17T10:00:07.587
,AGRICULTURE,18,172,1,5,45,758,2018-03-17T09:59:30.513
JAYAD,HORTICULTURE,22,58,1,0,24,71,2018-03-17T09:59:02.783
RABI,HORTICULTURE,22,35,1,0,17,508,2018-03-17T09:56:33.073
RABI,AGRICULTURE,20,27,1,0,17,508,2018-03-17T09:53:53.57
JAYAD,AGRICULTURE,18,172,67,2,33,348,2018-03-17T09:20:38.387
,HORTICULTURE,11,148,1,5,45,758,2018-03-17T09:04:13.443
JAYAD,AGRICULTURE,18,172,54,0,10,849,2018-03-17T09:03:26.753
RABI,AGRICULTURE,20,107,1,0,24,694,2018-03-17T08:51:34.04
JAYAD,AGRICULTURE,18,172,23,1,50,901,2018-03-17T08:49:13.6
,AGRICULTURE,18,172,23,0,24,71,2018-03-17T08:41:14.35
,AGRICULTURE,18,172,23,0,38,796,2018-03-17T08:24:06.727
,AGRICULTURE,18,172,23,0,38,796,2018-03-17T08:24:06.727
,AGRICULTURE,18,172,23,0,38,796,2018-03-17T08:24:06.727
,AGRICULTURE,18,172,38,0,10,580,2018-03-17T08:10:16.143
,AGRICULTURE,18,172,67,5,45,756,2018-03-17T08:06:53.913
,AGRICULTURE,5,241,67,4,16,85,2018-03-17T07:26:50.883
,AGRICULTURE,18,172,22,2,33,443,2018-03-16T21:58:18.333
,HORTICULTURE,22,32,27,2,33,512,2018-03-16T21:27:30.9
RABI,AGRICULTURE,5,241,67,6,11,783,2018-03-16T21:02:42.777
RABI,AGRICULTURE,5,20,67,2,33,0,2018-03-16T20:38:14.647
JAYAD,AGRICULTURE,20,185,0,4,16,78,2018-03-16T20:26:21.157
JAYAD,AGRICULTURE,17,196,1,4,16,707,2018-03-16T20:25:19.03
RABI,AGRICULTURE,16,131,9,4,16,119,2018-03-16T19:31:26.72
JAYAD,AGRICULTURE,20,27,67,2,33,348,2018-03-16T19:14:31.467
RABI,AGRICULTURE,18,172,1,0,38,725,2018-03-16T18:52:49.33
RABI,AGRICULTURE,18,172,1,0,38,725,2018-03-16T18:52:49.33
RABI,AGRICULTURE,18,172,1,0,38,725,2018-03-16T18:52:49.33
RABI,HORTICULTURE,22,58,1,6,11,150,2018-03-16T18:52:22.76
,AGRICULTURE,17,161,67,2,33,348,2018-03-16T18:47:41.797
JAYAD,AGRICULTURE,18,172,67,2,33,443,2018-03-16T18:30:45.7
RABI,AGRICULTURE,10,248,23,1,50,940,2018-03-16T18:04:28.923
RABI,AGRICULTURE,18,172,67,2,33,512,2018-03-16T17:58:52.913
RABI,HORTICULTURE,11,176,55,2,33,443,2018-03-16T17:50:57.883
RABI,AGRICULTURE,16,180,67,2,33,443,2018-03-16T17:48:03.33
,AGRICULTURE,5,174,67,6,11,587,2018-03-16T17:47:50.57
,AGRICULTURE,18,172,1,1,50,609,2018-03-16T17:34:41.557
JAYAD,AGRICULTURE,18,172,67,5,45,758,2018-03-16T17:21:23.99
KHARIF,ANIMAL HUSBANDRY,2,36,43,1,50,527,2018-03-16T17:16:24.427
RABI,AGRICULTURE,20,107,63,0,38,88,2018-03-16T16:59:45.637
RABI,AGRICULTURE,20,107,63,0,38,88,2018-03-16T16:59:45.637
RABI,AGRICULTURE,20,107,63,0,38,88,2018-03-16T16:59:45.637
JAYAD,AGRICULTURE,20,27,67,2,33,793,2018-03-16T16:43:51.66
JAYAD,HORTICULTURE,22,58,1,6,11,587,2018-03-16T16:39:30.177
JAYAD,AGRICULTURE,18,172,38,2,33,443,2018-03-16T16:33:45.057
RABI,AGRICULTURE,18,172,67,1,50,244,2018-03-16T16:20:31.047
,AGRICULTURE,18,172,38,0,38,796,2018-03-16T16:19:40.84
,AGRICULTURE,18,172,38,0,38,796,2018-03-16T16:19:40.84
,AGRICULTURE,18,172,38,0,38,796,2018-03-16T16:19:40.84
RABI,HORTICULTURE,22,32,1,0,38,725,2018-03-16T16:18:58.953
RABI,HORTICULTURE,22,32,1,0,38,725,2018-03-16T16:18:58.953
RABI,HORTICULTURE,22,32,1,0,38,725,2018-03-16T16:18:58.953
JAYAD,AGRICULTURE,18,172,67,4,16,107,2018-03-16T16:18:38.423
,HORTICULTURE,11,138,27,1,50,609,2018-03-16T16:10:51.783
RABI,HORTICULTURE,11,148,1,0,10,580,2018-03-16T16:02:56.757
JAYAD,AGRICULTURE,18,172,67,2,33,348,2018-03-16T15:58:17.523
KHARIF,AGRICULTURE,18,172,67,4,16,295,2018-03-16T15:58:00.36
RABI,AGRICULTURE,17,161,38,2,33,512,2018-03-16T15:44:05.493
RABI,HORTICULTURE,11,148,1,4,16,220,2018-03-16T15:37:33.137
RABI,HORTICULTURE,22,75,1,0,38,796,2018-03-16T15:22:43.967
RABI,HORTICULTURE,22,75,1,0,38,796,2018-03-16T15:22:43.967
RABI,HORTICULTURE,22,75,1,0,38,796,2018-03-16T15:22:43.967
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T15:16:29.27
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T15:16:29.27
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T15:16:29.27
JAYAD,AGRICULTURE,18,172,67,4,16,786,2018-03-16T14:55:27.363
JAYAD,AGRICULTURE,20,27,67,2,33,839,2018-03-16T14:54:36.123
,AGRICULTURE,18,172,67,2,33,512,2018-03-16T14:54:30.517
JAYAD,HORTICULTURE,22,169,1,4,16,786,2018-03-16T14:53:42
RABI,HORTICULTURE,22,75,1,0,24,694,2018-03-16T14:48:48.64
JAYAD,AGRICULTURE,18,172,67,2,33,793,2018-03-16T14:43:29.003
JAYAD,AGRICULTURE,18,172,67,2,33,443,2018-03-16T14:34:10.053
RABI,HORTICULTURE,22,32,1,0,24,557,2018-03-16T14:31:52.84
RABI,AGRICULTURE,18,172,1,0,38,796,2018-03-16T14:31:46.86
RABI,AGRICULTURE,18,172,1,0,38,796,2018-03-16T14:31:46.86
RABI,AGRICULTURE,18,172,1,0,38,796,2018-03-16T14:31:46.86
RABI,AGRICULTURE,18,172,1,0,38,796,2018-03-16T14:27:30.397
RABI,AGRICULTURE,18,172,1,0,38,796,2018-03-16T14:27:30.397
RABI,AGRICULTURE,18,172,1,0,38,796,2018-03-16T14:27:30.397
RABI,AGRICULTURE,18,172,67,1,50,688,2018-03-16T14:25:24.583
,AGRICULTURE,18,172,67,2,33,793,2018-03-16T14:25:09.77
RABI,HORTICULTURE,22,169,67,1,50,688,2018-03-16T14:21:53.84
JAYAD,AGRICULTURE,18,172,67,2,33,512,2018-03-16T14:12:52.027
RABI,AGRICULTURE,20,107,63,0,32,160,2018-03-16T14:08:11.467
JAYAD,AGRICULTURE,18,172,67,0,38,796,2018-03-16T14:06:53.84
JAYAD,AGRICULTURE,18,172,67,0,38,796,2018-03-16T14:06:53.84
JAYAD,AGRICULTURE,18,172,67,0,38,796,2018-03-16T14:06:53.84
,AGRICULTURE,18,172,67,5,45,756,2018-03-16T13:48:21.467
RABI,AGRICULTURE,18,172,67,2,33,512,2018-03-16T13:44:36.727
RABI,AGRICULTURE,20,107,1,6,11,587,2018-03-16T13:33:09.573
,AGRICULTURE,18,172,2,5,45,758,2018-03-16T13:28:19.357
JAYAD,AGRICULTURE,20,185,1,4,16,119,2018-03-16T13:27:35.623
RABI,HORTICULTURE,22,32,23,0,38,725,2018-03-16T13:24:37.35
RABI,HORTICULTURE,22,32,23,0,38,725,2018-03-16T13:24:37.35
RABI,HORTICULTURE,22,32,23,0,38,725,2018-03-16T13:24:37.35
JAYAD,HORTICULTURE,11,148,1,4,16,521,2018-03-16T13:22:09.877
,HORTICULTURE,11,148,47,6,11,641,2018-03-16T12:48:14.69
,AGRICULTURE,18,172,67,0,38,796,2018-03-16T12:47:39.147
,AGRICULTURE,18,172,67,0,38,796,2018-03-16T12:47:39.147
,AGRICULTURE,18,172,67,0,38,796,2018-03-16T12:47:39.147
JAYAD,AGRICULTURE,18,172,67,2,33,348,2018-03-16T12:43:49.47
JAYAD,AGRICULTURE,5,241,67,5,45,321,2018-03-16T12:33:11.483
,HORTICULTURE,11,148,1,5,45,321,2018-03-16T12:15:27.087
RABI,HORTICULTURE,6,99,1,2,33,512,2018-03-16T12:04:56.177
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T12:04:34.82
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T12:04:34.82
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T12:04:34.82
RABI,AGRICULTURE,18,172,27,1,50,244,2018-03-16T11:52:26.357
JAYAD,AGRICULTURE,18,172,67,2,33,793,2018-03-16T11:44:51.307
KHARIF,AGRICULTURE,18,172,63,2,33,793,2018-03-16T11:37:39.64
RABI,AGRICULTURE,18,172,0,2,33,793,2018-03-16T11:36:52.717
JAYAD,HORTICULTURE,22,69,64,4,16,85,2018-03-16T11:25:00.377
RABI,HORTICULTURE,22,192,1,0,38,796,2018-03-16T11:13:59.497
RABI,HORTICULTURE,22,192,1,0,38,796,2018-03-16T11:13:59.497
RABI,HORTICULTURE,22,192,1,0,38,796,2018-03-16T11:13:59.497
,HORTICULTURE,22,191,67,6,11,511,2018-03-16T11:11:52.83
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T11:09:50.72
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T11:09:50.72
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T11:09:50.72
,AGRICULTURE,20,185,1,4,16,707,2018-03-16T10:45:02.28
,AGRICULTURE,18,172,67,0,10,708,2018-03-16T10:37:44.263
,AGRICULTURE,18,172,1,1,50,244,2018-03-16T10:37:25.11
,AGRICULTURE,18,172,67,0,17,227,2018-03-16T10:16:46.737
JAYAD,AGRICULTURE,5,174,49,4,16,120,2018-03-16T10:12:40.273
JAYAD,AGRICULTURE,18,172,67,4,16,64,2018-03-16T10:11:33.443
,AGRICULTURE,18,172,67,5,45,756,2018-03-16T09:38:25.63
RABI,AGRICULTURE,18,172,67,2,33,348,2018-03-16T09:35:55.25
JAYAD,AGRICULTURE,20,185,1,4,16,220,2018-03-16T09:29:30.12
JAYAD,HORTICULTURE,22,30,1,4,16,119,2018-03-16T09:26:13.77
JAYAD,AGRICULTURE,18,172,68,4,16,113,2018-03-16T09:16:50.73
,HORTICULTURE,11,148,1,4,16,521,2018-03-16T09:01:26.32
,AGRICULTURE,20,185,0,4,16,78,2018-03-16T08:46:22.107
RABI,ANIMAL HUSBANDRY,2,173,24,0,10,578,2018-03-16T08:41:38.643
JAYAD,AGRICULTURE,18,172,57,2,33,793,2018-03-16T08:35:28.6
,AGRICULTURE,18,172,67,5,45,756,2018-03-16T08:20:25.883
,AGRICULTURE,5,241,67,4,16,78,2018-03-16T08:16:59.51
,AGRICULTURE,18,172,67,0,10,849,2018-03-16T08:13:03.213
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T07:56:05.943
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T07:56:05.943
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-16T07:56:05.943
RABI,AGRICULTURE,18,172,38,0,10,580,2018-03-16T07:48:26.277
RABI,AGRICULTURE,5,174,23,0,38,796,2018-03-16T07:28:42.13
RABI,AGRICULTURE,5,174,23,0,38,796,2018-03-16T07:28:42.13
RABI,AGRICULTURE,5,174,23,0,38,796,2018-03-16T07:28:42.13
RABI,AGRICULTURE,5,174,23,0,38,796,2018-03-16T07:27:09.563
RABI,AGRICULTURE,5,174,23,0,38,796,2018-03-16T07:27:09.563
RABI,AGRICULTURE,5,174,23,0,38,796,2018-03-16T07:27:09.563
RABI,AGRICULTURE,18,172,67,0,17,508,2018-03-16T06:25:32.27
RABI,AGRICULTURE,20,27,43,2,33,793,2018-03-15T21:49:47.457
RABI,HORTICULTURE,22,38,1,0,24,71,2018-03-15T21:09:54.43
RABI,AGRICULTURE,18,172,67,0,24,355,2018-03-15T20:58:29.637
,HORTICULTURE,22,231,1,0,24,557,2018-03-15T20:49:57.58
,AGRICULTURE,5,241,67,5,45,685,2018-03-15T20:42:43.94
RABI,AGRICULTURE,20,139,67,6,11,623,2018-03-15T20:26:03.517
RABI,AGRICULTURE,5,174,1,6,11,344,2018-03-15T20:09:13.8
JAYAD,HORTICULTURE,22,192,23,2,33,512,2018-03-15T20:02:52.083
,HORTICULTURE,22,198,1,6,11,841,2018-03-15T19:41:40.077
RABI,AGRICULTURE,5,174,67,6,11,262,2018-03-15T19:40:18.987
JAYAD,AGRICULTURE,18,172,67,4,16,786,2018-03-15T19:17:11.44
JAYAD,AGRICULTURE,18,172,38,4,16,119,2018-03-15T19:16:09.02
JAYAD,AGRICULTURE,18,172,1,0,38,88,2018-03-15T19:12:56.337
JAYAD,AGRICULTURE,18,172,1,0,38,88,2018-03-15T19:12:56.337
JAYAD,AGRICULTURE,18,172,1,0,38,88,2018-03-15T19:12:56.337
RABI,HORTICULTURE,22,192,1,6,11,648,2018-03-15T19:04:12.417
RABI,AGRICULTURE,5,174,67,6,11,783,2018-03-15T18:59:58.72
RABI,AGRICULTURE,5,174,23,0,24,784,2018-03-15T18:53:38.317
RABI,AGRICULTURE,18,172,38,0,10,580,2018-03-15T18:36:29.4
JAYAD,AGRICULTURE,18,172,67,5,45,758,2018-03-15T18:34:28.983
,AGRICULTURE,5,241,67,4,16,220,2018-03-15T18:17:48.257
,HORTICULTURE,11,138,67,2,33,443,2018-03-15T18:13:52.013
RABI,HORTICULTURE,22,191,67,6,11,783,2018-03-15T18:06:32.59
,AGRICULTURE,18,172,47,1,50,376,2018-03-15T17:56:57.96
KHARIF,AGRICULTURE,21,223,23,4,16,64,2018-03-15T17:43:16.597
JAYAD,AGRICULTURE,5,241,43,2,33,348,2018-03-15T17:40:08.643
KHARIF,AGRICULTURE,5,174,67,6,11,783,2018-03-15T17:37:52.023
JAYAD,AGRICULTURE,18,172,67,4,16,707,2018-03-15T17:37:40.08
KHARIF,HORTICULTURE,11,19,55,4,16,107,2018-03-15T17:37:39.597
JAYAD,AGRICULTURE,20,27,67,2,33,348,2018-03-15T17:36:22.273
RABI,AGRICULTURE,18,172,67,0,17,227,2018-03-15T17:36:10.67
JAYAD,HORTICULTURE,22,48,23,4,16,107,2018-03-15T17:31:42.24
,AGRICULTURE,18,172,67,0,24,355,2018-03-15T17:29:01.603
RABI,AGRICULTURE,5,174,68,0,17,227,2018-03-15T17:14:51.62
RABI,HORTICULTURE,22,30,67,6,11,586,2018-03-15T16:59:11.187
KHARIF,AGRICULTURE,20,185,1,4,16,119,2018-03-15T16:53:45.383
,HORTICULTURE,11,63,27,2,33,348,2018-03-15T16:50:55.73
RABI,AGRICULTURE,5,174,1,6,11,262,2018-03-15T16:49:48.367
RABI,HORTICULTURE,22,58,1,4,16,120,2018-03-15T16:42:13.207
RABI,AGRICULTURE,18,172,67,2,33,839,2018-03-15T16:39:51.933
,AGRICULTURE,18,172,1,0,24,204,2018-03-15T16:35:07.907
KHARIF,HORTICULTURE,11,10,67,4,16,521,2018-03-15T16:27:32.327
RABI,AGRICULTURE,18,172,67,2,33,793,2018-03-15T16:18:16.937
,AGRICULTURE,18,172,62,2,33,512,2018-03-15T16:17:28.11
,AGRICULTURE,18,172,1,0,38,88,2018-03-15T16:17:15.63
,AGRICULTURE,18,172,1,0,38,88,2018-03-15T16:17:15.63
,AGRICULTURE,18,172,1,0,38,88,2018-03-15T16:17:15.63
RABI,AGRICULTURE,18,172,38,0,24,74,2018-03-15T16:16:35.28
JAYAD,AGRICULTURE,5,241,67,4,16,786,2018-03-15T16:10:02.603
,AGRICULTURE,16,215,1,1,50,376,2018-03-15T15:59:00.26
,AGRICULTURE,5,241,67,5,45,756,2018-03-15T15:49:25.29
JAYAD,AGRICULTURE,5,241,67,2,33,793,2018-03-15T15:48:37.27
RABI,HORTICULTURE,22,75,1,0,24,557,2018-03-15T15:32:40.467
RABI,AGRICULTURE,18,172,67,2,33,793,2018-03-15T15:31:52.023
KHARIF,HORTICULTURE,22,191,67,6,11,587,2018-03-15T15:29:48.52
KHARIF,HORTICULTURE,22,191,67,6,11,150,2018-03-15T15:24:21.467
RABI,AGRICULTURE,5,174,1,0,10,580,2018-03-15T15:15:26.643
RABI,AGRICULTURE,18,172,67,2,33,443,2018-03-15T15:08:07.87
RABI,AGRICULTURE,5,241,67,4,16,707,2018-03-15T14:59:04.877
RABI,AGRICULTURE,20,27,67,6,11,783,2018-03-15T14:57:09.36
RABI,AGRICULTURE,17,161,67,6,11,641,2018-03-15T14:52:49.71
RABI,AGRICULTURE,5,174,67,6,11,587,2018-03-15T14:52:45.157
,AGRICULTURE,20,27,43,2,33,348,2018-03-15T14:51:59.827
KHARIF,HORTICULTURE,22,191,67,6,11,511,2018-03-15T14:40:52.087
RABI,AGRICULTURE,5,20,67,2,33,512,2018-03-15T14:40:15.39
RABI,AGRICULTURE,18,172,1,4,16,107,2018-03-15T14:36:10.287
RABI,AGRICULTURE,18,172,67,2,33,443,2018-03-15T14:23:46.34
,AGRICULTURE,18,172,38,0,38,725,2018-03-15T14:19:46.59
,AGRICULTURE,18,172,38,0,38,725,2018-03-15T14:19:46.59
,AGRICULTURE,18,172,38,0,38,725,2018-03-15T14:19:46.59
JAYAD,HORTICULTURE,22,169,1,4,16,64,2018-03-15T14:18:23.557
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-15T14:09:25.43
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-15T14:09:25.43
RABI,AGRICULTURE,18,172,67,0,38,796,2018-03-15T14:09:25.43
JAYAD,AGRICULTURE,18,172,67,0,24,30,2018-03-15T13:56:14.06
JAYAD,AGRICULTURE,18,172,67,0,24,30,2018-03-15T13:55:39.957
RABI,AGRICULTURE,17,211,1,1,50,688,2018-03-15T13:52:20.61
RABI,AGRICULTURE,18,172,67,0,10,580,2018-03-15T13:48:21.477
,AGRICULTURE,18,172,67,0,38,544,2018-03-15T13:44:41.807
,AGRICULTURE,18,172,67,0,38,544,2018-03-15T13:44:41.807
,AGRICULTURE,18,172,67,0,38,544,2018-03-15T13:44:41.807
,AGRICULTURE,18,172,22,0,38,544,2018-03-15T13:41:49.613
,AGRICULTURE,18,172,22,0,38,544,2018-03-15T13:41:49.613
,AGRICULTURE,18,172,22,0,38,544,2018-03-15T13:41:49.613
RABI,AGRICULTURE,18,172,67,2,33,793,2018-03-15T13:41:32.57
RABI,AGRICULTURE,18,172,67,2,33,443,2018-03-15T13:38:05.76
,HORTICULTURE,22,38,1,4,16,775,2018-03-15T13:13:11.023
,AGRICULTURE,5,241,27,5,45,103,2018-03-15T13:11:17.76
JAYAD,AGRICULTURE,18,172,67,2,33,443,2018-03-15T13:06:40.723
JAYAD,AGRICULTURE,5,241,67,5,45,235,2018-03-15T12:50:45.287
,AGRICULTURE,18,172,38,0,24,71,2018-03-15T12:36:30.853
,AGRICULTURE,18,172,67,2,33,443,2018-03-15T12:34:09.817
JAYAD,HORTICULTURE,15,5,38,4,16,119,2018-03-15T12:30:04.85
RABI,AGRICULTURE,18,172,43,2,33,793,2018-03-15T12:28:08.057
JAYAD,HORTICULTURE,11,148,23,4,16,78,2018-03-15T12:27:22.86
,AGRICULTURE,18,172,38,1,50,746,2018-03-15T12:22:06.943
RABI,AGRICULTURE,18,172,67,2,33,443,2018-03-15T12:14:57.43
RABI,AGRICULTURE,18,172,67,2,33,512,2018-03-15T12:13:23.443
RABI,HORTICULTURE,22,231,1,0,17,542,2018-03-15T12:04:16.78
JAYAD,AGRICULTURE,5,241,67,5,45,756,2018-03-15T12:01:26.613
JAYAD,AGRICULTURE,18,172,9,1,50,746,2018-03-15T11:56:26.587
JAYAD,AGRICULTURE,20,27,1,4,16,107,2018-03-15T11:53:32.07
JAYAD,AGRICULTURE,18,172,67,4,16,64,2018-03-15T11:50:07.623
,AGRICULTURE,18,172,38,4,16,78,2018-03-15T11:48:43.913
JAYAD,AGRICULTURE,5,241,67,5,45,486,2018-03-15T11:34:12.987
RABI,AGRICULTURE,5,174,1,6,11,760,2018-03-15T11:23:49.97
RABI,HORTICULTURE,22,231,47,2,33,512,2018-03-15T11:15:49.353
JAYAD,HORTICULTURE,11,148,47,4,16,866,2018-03-15T11:12:37.943
JAYAD,AGRICULTURE,18,172,22,0,24,557,2018-03-15T11:08:29.12
RABI,AGRICULTURE,18,172,67,2,33,443,2018-03-15T11:07:08.023
RABI,AGRICULTURE,18,172,67,2,33,793,2018-03-15T11:01:05.897
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:52:57.787
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:52:57.787
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:52:57.787
JAYAD,AGRICULTURE,18,172,67,4,16,78,2018-03-15T10:51:57.36
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:50:05.317
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:50:05.317
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:50:05.317
JAYAD,AGRICULTURE,18,172,67,2,33,839,2018-03-15T10:49:01.21
,FISHERIES,13,97,30,5,45,486,2018-03-15T10:46:07.277
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:37:42.72
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:37:42.72
,AGRICULTURE,18,172,67,0,38,796,2018-03-15T10:37:42.72
RABI,HORTICULTURE,11,138,1,0,10,849,2018-03-15T10:20:26.26
RABI,AGRICULTURE,18,172,38,1,50,376,2018-03-15T10:15:24.647
,AGRICULTURE,18,172,67,0,10,100,2018-03-15T10:10:29.78
JAYAD,HORTICULTURE,22,169,1,4,16,707,2018-03-15T10:10:23.51
JAYAD,AGRICULTURE,18,172,67,4,16,295,2018-03-15T10:05:14.193
JAYAD,AGRICULTURE,18,172,67,4,16,707,2018-03-15T10:05:01.57
RABI,HORTICULTURE,22,58,1,6,11,587,2018-03-15T10:03:56.907
KHARIF,HORTICULTURE,22,169,27,1,50,527,2018-03-15T09:46:23.85
RABI,AGRICULTURE,18,172,38,1,50,688,2018-03-15T09:45:55.73
JAYAD,AGRICULTURE,18,172,22,0,24,557,2018-03-15T09:41:29.127
JAYAD,AGRICULTURE,17,53,1,1,50,940,2018-03-15T09:41:14.29
RABI,AGRICULTURE,20,107,1,0,10,485,2018-03-15T09:37:18.88
RABI,AGRICULTURE,20,33,1,0,10,485,2018-03-15T09:35:09.847
KHARIF,AGRICULTURE,18,172,67,4,16,107,2018-03-15T09:30:44.603
RABI,AGRICULTURE,5,174,27,0,24,557,2018-03-15T09:27:38.523
RABI,AGRICULTURE,18,172,22,0,24,557,2018-03-15T09:20:17.98
RABI,HORTICULTURE,22,188,1,6,11,344,2018-03-15T09:14:17.203
JAYAD,AGRICULTURE,5,174,1,0,24,557,2018-03-15T09:13:01.5
