Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName
4,11,148,47,6,39,165
1,4,24,62,2,33,793
1,18,172,38,4,29,570
1,5,174,54,6,20,231
1,5,241,1,1,43,935
1,5,174,1,3,46,878
4,22,38,1,6,39,397
4,22,38,1,6,39,397
4,6,76,1,1,43,909
4,6,76,1,1,43,389
1,5,241,68,5,3,112
1,20,27,1,2,33,348
1,18,172,67,0,49,21
1,16,121,58,3,36,138
4,22,58,23,1,4,898
1,20,27,1,2,33,348
4,22,137,23,0,48,733
1,5,241,58,0,49,48
1,17,53,1,1,43,929
1,18,172,27,1,4,833
1,17,108,1,6,39,768
1,18,172,0,3,46,676
4,22,191,47,6,20,231
1,5,241,47,2,33,443
1,5,241,68,4,29,673
4,22,30,55,4,29,570
1,18,172,67,3,36,29
1,17,108,47,3,36,0
1,18,172,67,3,36,29
1,5,174,27,3,46,409
1,5,174,68,3,46,584
1,5,174,63,5,19,110
1,18,172,43,3,36,223
1,5,174,1,6,39,296
4,22,58,1,3,36,233
1,18,172,67,6,20,47
1,17,53,1,1,43,900
4,22,73,23,5,19,516
4,22,75,1,6,20,231
1,0,0,67,1,43,935
4,22,58,1,1,43,389
4,22,191,47,4,29,570
4,22,58,1,3,46,361
1,5,241,27,5,19,516
4,11,63,1,3,46,924
1,18,172,67,2,33,793
1,5,174,1,3,46,468
4,22,45,1,0,48,733
1,18,172,67,1,4,155
4,6,76,1,1,43,900
1,18,172,67,0,49,240
1,18,172,23,1,43,929
1,17,108,1,3,36,939
1,5,174,1,3,46,652
1,8,72,1,3,46,209
4,22,75,1,6,20,231
1,5,241,47,2,33,793
4,11,148,47,3,46,878
1,18,172,67,6,20,231
1,18,172,67,3,46,167
1,17,108,43,3,46,715
1,5,174,47,3,36,697
4,6,71,1,6,39,319
1,5,241,47,2,33,793
4,22,191,1,6,20,732
1,5,174,47,3,36,186
4,22,169,1,1,43,460
4,6,76,1,1,4,446
1,18,172,67,3,46,57
4,6,76,23,1,4,446
4,22,191,23,6,20,450
1,5,241,27,0,49,884
1,17,161,1,2,33,793
1,18,172,38,1,43,909
1,5,174,1,3,46,209
4,11,148,47,3,36,852
1,18,172,67,2,33,512
1,18,0,67,3,46,171
4,22,75,1,6,20,728
1,18,172,67,4,29,823
1,18,172,67,3,46,44
4,15,5,1,2,33,793
1,17,161,1,2,33,348
1,17,161,1,2,33,348
1,16,121,1,3,46,44
1,17,161,1,2,33,348
4,7,230,23,1,43,929
1,17,161,1,1,4,898
1,18,0,67,6,20,66
4,22,231,1,3,36,281
1,18,172,67,2,33,443
4,22,191,23,1,43,935
4,22,122,47,3,46,645
4,22,58,1,4,29,433
4,22,191,47,6,20,231
4,22,122,1,3,46,645
1,18,172,67,2,33,443
1,18,172,67,4,29,823
1,18,172,67,1,43,460
1,17,161,1,2,33,348
1,5,174,1,3,46,640
1,17,225,58,0,48,455
1,5,241,68,4,29,823
1,21,223,23,4,29,570
4,22,6,1,0,48,798
4,22,45,1,6,20,231
4,22,191,1,6,20,307
1,5,241,68,5,19,110
1,18,172,67,2,33,0
4,22,191,47,1,43,929
4,11,148,1,4,29,433
1,5,241,1,5,19,516
1,17,108,1,6,39,397
1,5,241,58,0,49,21
1,5,174,1,3,46,209
1,18,172,67,3,46,468
4,6,71,1,2,33,443
1,18,172,67,5,19,516
4,7,230,23,1,43,929
4,22,191,47,6,20,329
2,2,173,11,3,36,67
4,7,230,1,1,43,929
4,6,71,1,2,33,793
2,2,173,24,0,48,301
2,2,173,43,0,48,733
1,5,174,58,1,4,446
1,5,241,1,4,29,673
1,5,174,1,6,39,296
4,22,169,1,3,36,303
4,22,169,1,3,36,303
4,11,3,1,2,33,793
1,5,241,68,5,19,516
1,20,185,1,3,36,660
4,22,231,55,0,49,240
4,6,76,1,1,43,900
1,18,172,38,2,33,512
1,18,172,23,0,49,240
1,5,174,63,0,49,240
1,18,172,67,2,33,512
1,18,172,67,3,46,633
1,18,172,67,2,33,793
4,22,191,23,6,20,231
1,5,241,68,4,29,418
1,5,174,67,0,49,21
1,18,172,67,0,49,21
1,5,174,43,0,49,21
1,18,172,67,2,33,512
1,18,172,67,2,33,839
1,16,121,54,3,36,40
1,5,241,1,1,4,864
4,11,148,1,3,36,905
4,6,76,27,1,43,389
1,5,174,1,3,46,682
1,18,172,67,0,49,21
4,6,91,27,1,43,389
4,22,191,38,6,20,696
1,18,172,67,0,49,21
4,11,148,47,3,46,136
4,22,30,23,1,4,898
1,0,0,38,1,43,909
4,22,38,1,1,4,155
1,5,241,47,2,33,348
1,18,172,1,1,43,929
4,22,231,1,4,29,418
1,18,172,67,3,46,135
1,5,241,68,2,33,793
1,18,172,67,2,33,793
1,8,72,1,3,46,171
4,11,123,1,6,20,822
1,5,241,1,0,49,240
1,20,27,9,2,33,443
4,22,58,47,4,29,433
1,18,172,67,3,46,640
4,22,58,1,4,29,433
4,6,91,1,1,43,909
4,6,99,1,2,33,793
1,5,174,23,6,20,231
1,17,53,1,1,43,935
4,22,35,1,2,33,793
4,7,230,1,1,4,719
1,17,225,58,0,48,733
1,5,174,47,3,36,67
4,6,76,23,1,43,935
1,5,174,1,3,46,640
1,5,174,1,3,36,67
1,18,172,67,3,36,660
1,17,108,1,3,36,40
1,5,241,2,0,49,8
4,22,69,1,3,46,645
4,22,191,47,6,20,231
1,5,241,1,0,48,733
1,5,174,58,0,48,733
1,18,172,58,0,49,240
1,18,172,67,0,49,240
1,18,172,67,0,48,733
1,5,174,63,0,49,240
1,5,241,58,0,49,240
4,22,231,55,0,49,240
1,18,172,67,0,49,240
1,0,0,67,0,49,240
1,18,172,38,0,48,733
1,5,241,63,0,49,240
1,17,161,47,6,39,331
1,18,172,67,6,20,306
1,17,53,1,1,43,547
1,5,241,23,1,4,833
1,18,172,38,1,43,929
1,5,241,27,1,43,935
1,18,172,67,6,39,330
1,5,174,38,6,20,728
4,22,191,1,6,20,449
1,18,172,43,1,43,929
4,6,71,38,2,33,793
1,4,24,43,0,49,240
1,17,53,1,1,43,389
1,18,172,38,1,43,929
4,22,58,1,3,46,910
1,0,0,38,6,20,188
4,6,71,1,2,33,793
1,5,174,63,3,46,185
4,22,35,1,6,39,687
1,18,172,67,3,46,196
4,22,191,1,6,20,307
4,22,188,47,6,20,66
4,9,149,64,3,36,553
4,22,191,1,6,20,307
4,22,0,1,1,43,929
4,22,0,1,1,43,929
1,5,174,63,3,46,639
1,17,108,1,3,36,697
1,18,172,67,3,46,639
4,11,148,23,1,4,719
1,5,174,23,1,4,446
1,5,174,23,1,4,446
1,5,174,23,1,4,446
4,22,58,1,3,46,577
4,22,51,23,0,49,10
4,22,30,1,3,46,577
1,18,172,67,6,20,696
4,22,58,1,1,4,41
1,18,172,67,2,33,512
1,5,174,1,6,20,47
1,20,27,68,0,49,240
1,18,172,67,4,29,823
1,5,241,68,2,33,512
1,5,241,68,2,33,512
1,18,172,38,1,4,41
1,18,172,67,1,43,929
1,5,241,27,1,43,547
1,18,172,38,1,43,900
1,18,172,67,0,49,21
1,18,172,67,1,43,929
1,5,174,1,6,20,374
1,5,174,1,6,20,374
4,22,169,1,6,20,374
1,18,172,43,2,33,793
1,0,0,67,1,43,929
1,18,172,43,1,43,547
1,18,172,38,1,43,802
4,22,58,1,4,29,433
1,5,174,27,3,46,290
4,6,92,23,1,43,547
1,5,174,1,6,20,728
4,22,231,1,3,36,186
1,17,161,47,2,33,443
4,0,0,1,1,4,155
4,22,75,27,3,46,316
1,18,0,67,3,46,341
4,22,30,1,3,46,209
1,17,53,23,1,4,898
1,18,172,27,3,46,891
1,18,172,67,4,29,673
4,22,58,1,3,36,223
2,3,237,41,6,39,397
4,11,148,47,3,36,55
1,17,161,2,1,4,833
4,6,76,23,1,4,833
1,18,0,67,3,36,596
1,18,172,38,1,43,929
4,22,38,1,2,33,512
4,22,231,23,3,36,241
1,5,174,67,0,49,240
4,22,58,1,3,36,281
1,18,172,38,1,43,94
1,16,147,23,6,39,330
1,5,241,47,6,39,687
1,5,241,54,5,19,774
1,18,172,43,1,43,935
1,5,241,68,4,29,161
1,20,27,58,0,49,21
1,18,172,43,1,4,43
1,18,172,67,0,49,21
1,5,241,63,0,49,21
1,5,174,63,0,49,240
4,22,191,1,6,20,696
1,17,108,1,3,36,484
1,0,0,1,1,4,446
1,18,172,38,3,36,663
1,17,161,1,2,33,443
4,22,6,55,0,49,240
1,5,174,67,0,49,240
4,22,30,23,6,39,166
1,18,172,23,1,4,898
1,18,172,67,0,49,240
1,18,172,67,6,39,398
1,18,172,67,0,49,240
1,18,172,67,0,49,240
1,17,161,1,2,33,793
1,5,174,67,0,49,240
1,18,172,38,1,4,898
4,22,30,55,0,48,733
1,18,172,1,3,46,711
1,18,172,67,0,49,240
1,5,241,58,0,49,240
1,5,241,49,0,48,738
1,18,172,38,2,33,512
1,18,172,67,2,33,512
1,5,241,68,4,29,161
1,5,174,47,6,39,75
1,18,172,67,2,33,512
4,11,110,1,2,33,512
4,22,191,47,1,43,929
1,18,172,67,2,33,512
4,11,148,1,3,36,905
4,11,148,1,3,36,905
1,10,22,54,5,19,453
1,20,27,47,2,33,512
1,18,172,62,0,49,21
4,11,123,1,6,20,66
4,22,169,47,6,20,66
4,22,191,1,4,29,606
1,18,172,67,2,33,348
1,18,172,38,1,4,898
4,6,91,65,1,43,94
4,22,191,1,6,20,732
4,22,191,1,6,20,732
1,18,172,49,1,43,802
4,11,148,1,3,46,23
4,22,75,1,1,4,833
1,5,241,27,5,19,110
1,5,174,1,3,46,44
4,6,76,1,1,43,929
1,5,174,1,3,46,924
1,5,174,1,3,36,939
1,5,174,23,3,36,939
1,5,174,1,6,20,47
4,22,58,1,3,36,936
1,20,27,47,3,36,660
4,22,54,47,3,46,135
1,17,161,1,6,20,450
1,17,161,1,2,33,512
1,5,241,1,1,43,389
1,18,172,67,0,49,240
1,17,53,1,1,43,935
1,5,241,68,1,4,446
4,22,231,1,1,43,935
1,18,172,67,0,49,240
1,5,174,68,0,48,733
4,22,198,1,3,36,259
1,17,161,47,6,39,75
4,22,75,1,6,20,231
4,22,191,27,1,43,929
2,2,184,12,5,19,516
1,5,241,54,0,48,733
4,22,35,1,6,20,66
4,22,231,1,1,43,935
4,11,148,47,3,36,24
4,22,169,47,6,39,687
1,18,172,67,2,33,443
1,5,174,1,3,46,807
4,6,99,1,2,33,512
4,22,191,27,0,48,798
2,2,36,11,5,19,62
1,5,241,63,4,29,799
1,0,0,67,2,33,443
1,5,174,1,3,36,939
1,16,147,1,3,36,852
1,5,174,63,0,48,83
4,22,58,1,6,20,696
4,6,99,1,2,33,348
4,22,191,1,6,20,696
4,22,191,23,0,48,798
4,22,54,55,0,49,21
4,22,191,67,6,20,47
1,5,174,63,0,48,738
1,18,172,67,0,49,21
4,22,38,23,6,39,271
4,11,148,1,6,20,374
1,5,241,47,1,43,929
1,18,172,67,2,33,793
4,22,191,1,6,20,307
1,5,241,1,1,4,864
1,5,241,1,1,4,864
1,18,172,67,6,20,231
4,22,198,23,3,36,325
1,18,172,43,1,4,43
1,18,172,67,6,39,330
1,5,241,68,5,19,774
4,7,230,23,1,43,929
4,6,182,59,6,39,330
4,19,66,1,1,4,719
1,5,174,1,0,49,240
1,17,161,47,2,33,839
1,20,27,1,1,43,460
1,5,20,54,1,4,155
1,18,172,67,0,49,240
4,11,138,23,1,4,446
1,17,53,23,1,43,929
1,5,20,54,1,43,389
4,22,191,23,6,20,307
1,18,172,67,0,49,21
1,5,174,47,3,46,584
1,18,172,23,1,4,898
4,11,19,47,1,4,155
1,5,241,27,1,4,43
4,19,167,22,3,36,484
4,19,208,55,1,43,900
1,18,172,68,2,33,512
4,6,99,1,2,33,443
4,6,99,1,2,33,443
1,18,172,67,2,33,443
4,22,178,1,0,48,798
1,5,241,1,5,19,110
1,5,174,1,3,36,29
4,11,148,55,5,3,865
1,18,172,23,1,43,935
4,11,148,47,3,36,29
4,22,32,23,1,4,864
1,18,172,67,3,36,663
1,18,172,67,6,20,307
1,18,172,67,1,43,900
1,18,172,67,1,43,900
1,17,108,1,3,46,715
1,17,161,47,6,39,296
1,18,172,67,2,33,512
4,0,0,27,1,4,833
1,18,172,67,2,33,512
1,20,27,1,2,33,348
1,18,172,67,2,33,443
1,18,172,67,2,33,793
4,6,71,1,3,46,135
1,10,22,1,5,19,516
1,18,0,67,5,19,516
1,18,172,67,2,33,512
1,18,172,67,2,33,512
1,5,241,54,4,29,570
1,18,172,67,2,33,443
1,5,241,27,0,48,733
1,17,161,1,2,33,793
4,6,99,1,1,43,94
1,5,241,63,4,29,799
4,22,191,1,4,29,570
1,18,172,67,0,49,21
1,18,172,67,0,49,21
1,5,233,58,0,49,21
1,18,172,67,2,33,443
1,18,172,43,0,48,798
1,0,0,43,3,36,223
1,18,172,67,3,36,223
1,17,161,47,6,39,296
1,17,120,58,5,19,516
4,22,58,1,3,46,196
1,20,27,1,2,33,443
1,18,172,67,2,33,443
1,8,72,43,3,36,40
1,18,172,67,2,33,443
4,7,230,1,6,39,769
4,11,63,1,3,46,807
1,5,241,47,2,33,443
1,18,172,67,2,33,512
1,18,172,67,2,33,443
1,5,174,1,6,39,768
4,22,191,1,6,39,296
1,5,174,27,3,46,409
1,18,172,15,0,48,733
1,18,172,67,0,49,240
1,18,172,54,0,49,240
2,2,36,21,0,49,884
1,18,172,1,0,48,733
1,18,172,67,0,49,240
4,11,148,47,6,20,307
1,18,172,67,0,49,240
1,18,172,67,3,46,44
4,22,172,46,0,48,83
1,5,174,1,3,46,807
1,5,241,23,1,4,898
4,15,220,55,5,19,656
4,22,75,1,6,20,728
1,5,241,68,1,4,864
1,17,161,1,2,33,348
4,22,231,1,1,43,389
4,6,91,1,1,43,460
4,22,198,1,3,46,672
4,22,58,1,3,36,22
4,22,58,1,3,36,22
1,18,172,67,3,36,36
1,18,172,67,3,46,56
1,20,27,23,0,48,798
4,11,148,1,5,19,656
1,17,161,1,2,33,348
4,22,58,1,1,4,898
4,22,32,1,0,48,733
1,18,172,67,0,49,240
4,6,76,23,1,43,389
1,5,174,1,3,46,711
4,22,159,62,0,49,48
1,18,172,43,2,33,0
1,5,174,1,3,46,711
1,18,0,67,0,49,21
1,18,172,67,3,46,640
1,18,172,67,4,29,823
1,21,223,62,0,48,738
4,22,231,55,0,49,240
4,22,58,1,3,46,135
4,22,231,55,3,36,712
1,5,174,54,0,48,733
1,18,172,67,0,49,240
1,18,172,67,0,49,240
1,18,172,67,0,49,240
1,20,27,1,0,49,240
1,20,27,1,0,49,240
1,18,172,67,0,49,240
1,20,27,1,0,49,240
1,20,27,54,0,49,240
1,5,241,63,4,29,799
1,5,241,54,0,49,240
1,5,241,27,1,43,935
1,5,241,23,0,49,240
1,18,172,67,0,49,240
1,5,241,63,0,49,240
2,2,173,12,0,49,240
1,18,172,67,0,49,240
1,18,172,23,1,43,935
1,18,172,67,0,49,240
4,22,188,23,0,48,513
1,18,172,43,1,43,547
1,18,172,67,3,46,136
1,17,161,1,6,39,330
4,22,169,27,0,49,884
1,5,174,1,3,46,640
1,16,147,1,6,39,398
1,17,161,1,6,39,330
1,0,0,67,6,39,330
2,0,0,25,1,43,900
1,18,172,43,1,43,802
4,22,191,1,1,43,929
4,22,35,1,2,33,512
1,16,180,23,1,43,460
1,4,24,21,0,49,21
4,0,0,14,0,49,21
1,5,241,1,5,19,0
1,16,180,1,3,36,281
4,22,75,55,1,43,460
4,11,148,27,3,36,546
1,18,172,67,0,49,240
4,11,148,3,3,36,24
1,17,108,1,3,36,0
1,18,172,67,3,36,546
1,18,172,23,1,43,909
4,22,58,1,3,46,577
1,5,241,63,5,19,656
4,11,148,1,3,36,24
1,20,33,47,3,46,195
1,5,241,68,0,49,240
4,11,152,23,3,46,652
1,20,27,1,1,43,460
1,5,174,47,6,20,47
4,22,191,23,6,20,696
1,0,0,38,1,43,929
1,18,172,38,1,43,929
1,5,174,47,3,46,878
1,18,172,67,3,46,594
1,5,241,1,1,4,446
4,22,231,23,3,36,475
1,5,241,2,1,43,802
1,18,172,23,1,43,929
2,2,173,43,0,49,240
4,22,69,23,5,19,516
1,18,172,67,2,33,512
1,5,241,58,0,49,240
1,8,72,27,1,43,935
1,5,241,23,1,4,41
1,0,0,67,6,20,168
4,11,148,47,3,36,481
4,22,191,1,6,20,231
1,18,172,67,2,33,512
1,5,174,63,3,36,402
4,22,191,1,6,20,231
1,17,161,1,5,19,110
1,18,172,22,1,43,935
1,18,172,67,0,49,21
1,18,172,67,6,20,307
4,6,76,65,1,43,547
4,22,58,55,6,20,231
1,20,27,1,2,33,348
1,18,172,67,0,49,240
1,18,172,1,0,49,21
1,18,172,67,0,49,240
1,18,172,67,0,49,21
1,5,174,67,0,49,21
4,6,91,27,1,43,909
1,18,172,67,1,4,43
4,22,191,1,6,20,696
4,6,76,23,1,43,909
4,6,76,23,1,43,909
4,22,191,55,5,19,516
1,5,241,68,5,19,774
4,22,191,1,6,20,728
1,18,172,43,1,4,864
4,22,38,55,6,39,768
4,22,159,38,6,39,271
1,18,172,67,3,36,535
4,22,191,1,6,20,307
1,18,172,23,1,43,460
1,5,241,68,1,43,929
1,18,172,43,1,43,900
1,20,33,23,3,36,24
4,22,75,1,6,20,231
1,5,241,58,0,49,21
1,18,172,67,0,49,21
1,18,172,67,0,49,21
1,18,172,67,0,49,21
1,17,53,23,1,43,929
4,19,190,1,5,19,110
4,11,157,1,3,46,44
1,18,172,38,0,48,83
1,18,172,1,1,43,389
4,22,191,1,4,29,673
1,18,172,23,1,43,460
1,20,185,1,4,29,570
1,18,172,0,1,4,446
1,5,174,67,0,49,48
1,20,27,1,3,46,209
4,19,190,1,5,19,110
4,22,169,47,0,49,48
4,22,75,1,6,20,231
1,16,215,62,3,46,645
1,5,174,27,3,46,196
1,18,172,67,3,46,645
1,5,241,27,5,19,110
1,5,20,54,1,43,94
1,5,20,54,1,43,94
4,22,169,1,6,39,331
4,22,38,1,6,39,331
4,6,238,51,5,3,846
1,18,0,67,3,46,807
1,5,174,1,1,4,864
4,22,240,23,0,48,83
1,5,241,68,5,19,62
1,18,172,0,0,48,858
4,22,191,47,6,20,728
1,18,172,21,6,39,769
4,22,191,1,6,20,728
1,18,172,38,3,36,281
4,22,75,1,6,20,231
1,5,241,27,1,43,935
1,5,241,27,5,19,453
1,18,172,38,1,43,460
1,18,172,38,1,43,94
1,18,172,38,1,43,94
1,21,223,23,5,19,516
4,22,38,1,1,43,935
1,5,241,27,1,4,719
4,22,191,1,4,29,570
4,22,188,1,3,46,171
4,7,230,47,1,43,935
4,22,188,1,3,46,171
1,20,27,1,1,43,929
4,22,73,23,6,39,296
1,18,172,67,3,46,290
4,22,188,1,4,29,673
1,18,172,38,1,43,929
1,5,174,1,3,46,639
4,7,230,47,1,43,935
1,18,172,67,0,49,21
4,22,231,1,1,43,935
4,22,231,1,1,43,935
1,18,172,43,3,36,223
1,18,172,67,2,33,793
1,18,172,67,3,46,167
4,22,191,1,6,20,231
4,22,191,1,6,20,231
1,18,172,38,2,33,512
4,22,75,23,3,46,315
1,18,172,67,2,33,512
1,5,241,58,0,48,455
1,17,225,63,0,48,455
1,5,174,1,3,46,290
1,18,0,43,2,33,512
1,20,27,1,2,33,512
1,18,172,67,0,48,513
1,5,241,47,5,19,110
1,18,172,67,0,49,21
1,21,223,1,5,19,774
4,11,148,27,1,43,929
1,18,172,67,3,46,44
4,22,58,1,3,36,55
1,5,174,23,6,20,231
4,11,148,1,1,43,929
1,18,172,67,1,43,547
4,22,23,47,6,39,687
1,5,241,1,5,19,516
1,5,174,27,3,36,484
4,11,148,1,3,36,233
1,18,172,38,1,43,94
4,22,191,1,6,20,374
4,22,231,1,4,29,799
1,17,161,27,2,33,793
1,8,72,43,1,43,389
1,18,172,67,1,43,94
1,17,53,1,1,43,929
4,11,176,1,6,20,696
4,11,170,1,2,33,793
1,5,174,67,6,20,696
1,16,147,47,6,39,687
1,18,172,67,3,36,186
1,5,174,68,0,48,455
1,18,172,67,6,20,307
1,20,27,47,2,33,512
1,18,172,67,3,36,223
4,22,192,1,0,48,83
1,10,22,58,5,19,656
1,18,172,38,4,29,799
1,5,174,23,6,39,397
1,18,172,67,5,19,774
1,18,172,38,1,43,460
4,7,230,1,6,39,769
1,5,174,1,6,39,569
1,18,172,67,4,29,570
1,5,241,23,0,48,738
1,18,172,67,3,46,224
1,20,185,23,1,43,389
1,5,174,1,3,36,660
4,22,58,1,1,4,898
4,22,58,1,1,4,898
1,20,27,1,0,49,240
1,5,241,47,2,33,348
1,18,172,38,1,43,935
4,22,191,1,1,4,155
1,18,172,67,2,33,348
1,18,172,67,2,33,348
1,18,172,67,2,33,0
1,17,161,2,5,19,656
4,22,191,1,4,29,418
4,6,71,23,1,43,389
1,18,172,67,3,36,596
1,5,174,1,6,39,331
1,18,172,54,3,36,29
1,18,0,43,3,36,29
4,22,38,23,1,4,155
1,18,172,67,2,33,443
1,17,108,1,3,36,138
4,22,58,1,1,4,41
1,18,172,67,4,29,606
1,0,0,43,1,43,94
1,5,241,27,5,19,110
4,22,231,1,1,4,864
1,5,174,67,6,20,47
1,18,172,67,1,43,802
1,18,172,67,2,33,512
1,5,241,47,2,33,793
1,0,0,38,6,20,450
4,22,191,1,5,19,516
1,16,121,54,3,36,281
1,18,172,38,4,29,823
4,22,169,47,6,20,66
1,18,172,38,4,29,823
1,18,172,67,0,49,240
1,18,172,67,0,49,240
1,5,241,1,5,19,0
1,5,241,1,5,19,0
1,18,172,67,0,49,240
1,5,241,1,4,29,413
4,22,191,1,1,4,833
1,18,172,56,2,33,348
1,18,172,67,2,33,512
4,6,76,23,1,43,389
4,6,76,23,1,43,389
1,5,174,47,3,46,878
1,5,174,47,3,46,878
1,5,174,1,3,46,878
1,18,172,67,3,46,195
1,5,174,1,3,46,57
4,7,230,1,1,4,446
4,22,231,1,6,20,231
1,18,172,67,0,48,733
1,5,241,23,4,29,433
4,6,91,27,1,43,389
2,2,36,11,1,4,864
1,18,172,67,5,19,516
1,18,172,67,3,46,891
4,22,75,1,6,20,231
4,6,91,1,1,43,929
4,6,76,59,1,43,389
1,5,241,68,5,19,453
1,18,172,67,3,46,878
4,22,231,27,1,4,898
1,5,174,1,3,36,186
1,18,172,67,2,33,512
4,22,75,1,6,20,231
4,22,73,1,6,39,296
4,22,54,1,6,20,47
1,5,174,9,3,46,752
4,22,191,1,6,20,47
1,20,27,1,2,33,793
1,5,174,47,3,36,541
4,6,76,1,1,43,94
4,7,171,23,1,43,94
1,5,241,57,5,3,0
1,5,241,68,1,43,802
4,7,230,23,1,43,935
4,22,54,1,6,20,696
1,20,27,1,0,49,21
1,20,27,1,0,49,21
1,18,172,67,2,33,793
4,6,99,47,2,33,839
4,22,191,1,6,20,231
1,5,241,47,2,33,512
4,22,38,1,0,48,798
4,22,178,23,4,29,570
1,5,174,54,0,48,798
1,18,172,62,0,48,798
1,18,172,67,0,48,798
1,20,27,23,1,43,929
4,22,191,1,6,39,330
4,22,48,1,6,20,231
1,5,174,63,0,49,884
4,22,38,1,0,48,798
4,22,191,1,6,39,330
1,18,0,43,1,43,389
4,22,45,1,0,48,455
1,18,172,67,0,49,21
4,22,38,55,2,33,443
1,5,174,63,0,48,83
1,5,241,47,0,49,884
1,17,161,1,2,33,793
1,20,27,1,2,33,793
1,5,241,38,4,29,570
4,6,99,47,2,33,793
1,20,185,1,3,36,24
4,11,10,1,4,29,823
1,18,172,67,2,33,443
1,18,172,67,4,29,433
1,18,172,43,2,33,839
1,18,172,23,1,43,929
4,11,63,1,3,46,639
4,22,191,1,6,20,450
1,5,174,67,6,20,231
1,18,172,38,1,4,43
1,5,241,1,1,4,833
1,5,174,27,3,36,535
4,6,76,27,1,43,389
4,6,76,27,1,43,389
1,18,172,67,5,19,516
4,22,191,1,6,20,732
4,22,191,1,6,20,374
4,6,76,1,1,43,935
1,5,174,54,6,20,728
1,18,0,67,6,20,307
4,22,231,1,3,36,24
4,22,231,1,3,36,24
1,16,147,68,3,36,29
1,18,172,43,3,46,195
1,17,161,47,6,39,296
1,18,172,67,6,20,374
1,18,0,2,1,4,864
1,20,185,1,0,48,83
4,22,58,47,3,36,29
1,5,241,1,4,29,570
1,18,172,67,3,46,743
1,10,22,1,5,19,656
1,5,241,23,1,43,909
4,22,231,55,3,36,303
1,5,241,58,0,49,240
1,5,241,23,5,19,516
4,22,32,1,3,46,727
4,6,91,1,1,43,547
1,18,172,67,3,46,727
1,5,174,22,0,48,83
1,5,241,47,2,33,512
1,5,241,1,1,43,389
4,22,191,1,4,29,799
1,5,174,54,3,46,341
1,18,172,67,6,39,330
1,5,241,68,5,19,774
1,17,108,1,3,46,715
1,5,174,54,3,46,44
4,22,191,23,6,20,728
4,22,191,1,6,20,231
4,6,99,47,2,33,512
1,18,172,1,3,46,57
1,8,72,1,3,36,29
4,22,191,47,6,20,728
1,0,0,58,1,43,547
1,5,241,27,5,19,516
1,5,241,23,1,43,900
1,5,174,68,3,46,676
4,22,231,1,6,39,569
4,22,58,1,3,46,610
1,5,174,54,0,49,240
4,22,240,28,4,29,606
1,18,172,67,3,46,610
1,17,161,67,6,39,330
1,18,172,67,3,46,671
1,18,172,67,2,33,512
4,22,58,1,3,46,610
4,11,138,1,1,43,935
1,18,172,38,1,43,929
1,18,172,67,2,33,512
1,17,161,54,4,29,418
4,6,91,1,1,43,547
1,5,174,43,0,48,798
4,22,191,1,6,20,307
1,5,241,63,5,19,110
1,5,241,63,5,19,516
4,22,191,1,6,20,728
1,18,172,38,1,43,547
4,22,75,1,6,20,231
4,22,38,47,6,20,231
1,18,0,54,0,48,798
1,20,116,58,3,46,649
1,5,241,68,1,43,802
1,18,172,67,6,20,231
1,20,116,58,3,46,649
4,22,178,1,6,39,296
2,2,36,25,0,48,733
1,18,172,67,6,20,374
4,22,231,27,1,4,864
4,22,191,1,6,20,231
1,5,174,1,6,39,296
4,22,38,1,6,20,696
1,5,174,27,3,46,290
4,11,176,1,6,20,696
1,18,172,67,2,33,512
1,5,174,60,3,46,622
4,22,191,1,6,20,231
1,18,172,56,0,49,240
4,22,191,47,6,20,231
4,22,231,1,1,43,909
1,17,211,63,3,36,553
4,6,99,47,2,33,512
1,18,172,67,2,33,793
4,22,191,1,6,20,863
1,17,161,47,6,39,75
4,22,178,1,6,20,696
4,22,240,23,3,46,540
1,18,172,38,1,4,864
4,22,191,1,6,39,296
1,18,0,67,4,29,570
4,22,191,1,6,20,231
1,20,27,1,1,43,929
1,5,241,47,2,33,839
1,5,241,27,5,19,62
4,22,191,1,6,20,231
1,18,172,43,1,43,547
4,22,58,47,3,46,361
4,22,58,47,3,46,361
4,22,169,1,6,20,66
4,22,45,1,0,48,798
1,20,139,1,6,39,687
1,18,172,67,6,20,728
1,16,147,47,3,36,660
4,22,51,47,6,39,398
4,11,148,47,3,36,660
4,22,178,47,6,20,66
1,0,0,27,1,43,547
4,22,188,27,6,20,66
1,16,147,23,6,39,75
4,6,71,1,1,43,909
1,5,241,63,5,19,516
1,18,172,67,4,29,673
1,17,108,68,3,36,0
1,8,72,1,3,36,871
1,17,108,1,3,36,871
1,18,172,67,4,29,570
1,18,172,67,0,49,240
1,5,241,58,0,49,240
1,0,0,38,1,43,802
1,18,0,67,4,29,799
4,22,169,1,6,39,398
4,22,191,47,4,29,570
1,5,174,54,3,46,468
1,17,161,27,0,48,733
1,18,172,67,2,33,0
2,2,173,12,3,46,136
4,22,191,47,4,29,823
1,20,27,23,3,36,847
4,7,230,1,1,4,41
1,18,172,38,1,43,900
4,22,169,1,6,20,66
1,5,241,58,0,49,240
1,18,172,67,0,49,240
1,18,172,67,0,49,240
1,5,241,63,0,49,240
1,17,108,1,3,36,697
1,18,172,67,0,49,240
4,22,191,1,6,20,47
